_GameID,_WhiteID,_BlackID,_OpeningCode,Rated,Game Time,Extra Time,Turns,Winner,Victory Status,White Rating,Black Rating,Initial Moves,Opening Moves,Opening Name,Opening Full Name,Opening Response,Opening Variation
19143,thebadfish,crraii,A10,False,45,45,39,Black,Resign,1973,1810,c4 f5,2,English Opening,English Opening: Anglo-Dutch Defense,"",Anglo-Dutch Defense
19144,thebadfish,crraii,A13,False,45,45,11,White,Resign,1973,1810,c4 e6,2,English Opening,English Opening: Agincourt Defense,"",Agincourt Defense
19145,thebadfish,crraii,A82,False,45,45,15,White,Resign,1973,1810,d4 f5,4,Dutch Defense,Dutch Defense: Staunton Gambit Accepted,"",Staunton Gambit Accepted
19146,crraii,thebadfish,E20,False,45,45,27,White,Resign,1810,1973,d4 Nf6,8,Nimzo-Indian Defense,Nimzo-Indian Defense: Ragozin Variation,"",Ragozin Variation
19147,thebadfish,crraii,A00,False,45,45,31,White,Resign,1973,1810,b4 d5,1,Polish Opening,Polish Opening,"",""
19148,thebadfish,crraii,B10,False,45,45,41,Draw,Draw,1973,1810,e4 c6,8,Caro-Kann Defense,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation,"",Accelerated Panov Attack
19149,thebadfish,crraii,C06,False,45,45,35,White,Resign,1973,1810,e4 e6,15,French Defense,French Defense: Tarrasch Variation |  Closed Variation |  Main Line,"",Tarrasch Variation
19150,thebadfish,crraii,C00,False,45,45,30,Black,Resign,1973,1810,e4 e6,3,French Defense,French Defense: Steiner Variation,"",Steiner Variation
19151,thebadfish,crraii,A13,False,45,45,26,White,Resign,1973,1810,Nf3 e6,3,English Opening,English Opening: Agincourt Defense #3,"",Agincourt Defense #3
19152,thebadfish,crraii,A13,False,45,45,23,White,Resign,1973,1810,c4 e6,2,English Opening,English Opening: Agincourt Defense,"",Agincourt Defense
19153,crraii,kudrin64,C92,True,15,15,24,Black,Resign,1828,2035,e4 e5,18,Ruy Lopez,Ruy Lopez: Closed Variations |  Flohr System,"",Closed Variations
19154,miko47,crraii,C01,True,15,15,42,Black,Resign,1900,1774,e4 e6,5,French Defense,French Defense: Exchange Variation,"",Exchange Variation
19155,crraii,tvnet,C64,True,15,15,24,Black,Resign,1808,1894,e4 e5,7,Ruy Lopez,Ruy Lopez: Classical Variation |  Central Variation,"",Classical Variation
19156,blues_drifter,crraii,C17,True,15,15,10,White,Resign,1973,1840,e4 e6,8,French Defense,French Defense: Winawer Variation |  Advance Variation #3,"",Winawer Variation
19157,ssf7,topraktoprak,A40,True,8,0,92,Black,Mate,1892,1770,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19158,ssf7,dalet,A46,True,8,0,75,White,Resign,1884,1784,d4 Nf6,3,Torre Attack,Torre Attack #2,"",#2
19159,ssf7,peter-bon22,A40,True,8,0,116,Black,Out of Time,1900,1702,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19160,ssf7,kaskade24,A49,True,8,0,70,White,Resign,1888,1918,d4 Nf6,4,East Indian Defense,East Indian Defense,"",""
19161,ssf7,alexey_0185,D02,True,8,0,69,White,Resign,1881,1753,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
19162,ssf7,eugeneshy,D02,True,8,0,54,White,Resign,1874,1742,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Krause Variation","",Krause Variation
19163,ssf7,nikolai69,D04,True,8,0,68,Black,Out of Time,1888,1780,d4 d5,5,"Queen's Pawn Game","Queen's Pawn Game: Colle System","",Colle System
19164,ssf7,planetproto,D12,True,8,0,58,Black,Out of Time,1904,1740,d4 c6,8,Slav Defense,Slav Defense: Quiet Variation |  Pin Defense,"",Quiet Variation
19165,ssf7,tajbo4,A40,True,8,0,79,White,Out of Time,1894,1862,d4 b6,2,English Defense,English Defense #2,"",#2
19166,ssf7,iran-soldier,D05,True,8,0,115,White,Resign,1888,1700,d4 d5,6,Colle System,Colle System,"",""
19167,ssf7,grego77,A40,True,8,0,158,Black,Out of Time,1902,1810,d4 e5,3,Englund Gambit,Englund Gambit Declined |  Reversed French,Declined,""
19168,ssf7,okladnoy,A40,True,8,0,131,White,Out of Time,1892,1861,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19169,ssf7,easywisi,A40,True,8,0,65,White,Out of Time,1885,1742,d4 c6,1,"Queen's Pawn","Queen's Pawn","",""
19170,ssf7,sergey1971,D02,True,8,0,77,White,Out of Time,1877,1780,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
19171,ssf7,mb513,A40,True,8,0,108,Draw,Draw,1882,1722,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19172,ssf7,artem_1,D04,True,8,0,43,White,Resign,1873,1809,d4 Nf6,5,"Queen's Pawn Game","Queen's Pawn Game: Colle System","",Colle System
19173,ssf7,ivan1904,A40,True,8,0,87,White,Mate,1866,1737,d4 c6,1,"Queen's Pawn","Queen's Pawn","",""
19174,ssf7,ivan1904,A40,True,8,0,29,White,Mate,1859,1744,d4 c6,1,"Queen's Pawn","Queen's Pawn","",""
19175,ssf7,killscheg,D02,True,8,0,64,Black,Out of Time,1874,1700,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Anti-Torre","",Anti-Torre
19176,ssf7,pombeira,A40,True,8,0,79,White,Resign,1865,1823,d4 g6,2,Modern Defense,Modern Defense,"",""
19177,ssf7,medsadok,D02,True,8,0,76,Black,Out of Time,1881,1703,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
19178,ssf7,slavenmalixin,D02,True,8,0,59,White,Mate,1891,1713,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19179,ssf7,hamir,D02,True,8,0,80,Black,Out of Time,1905,1803,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
19180,ssf7,bwf,D02,True,8,0,125,White,Out of Time,1897,1793,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19181,ssf7,roma75,D04,True,8,0,121,White,Mate,1890,1755,d4 d5,5,"Queen's Pawn Game","Queen's Pawn Game: Colle System","",Colle System
19182,ssf7,gramps,A46,True,8,0,76,Black,Mate,1903,1842,d4 Nf6,3,Torre Attack,Torre Attack #2,"",#2
19183,ssf7,buntar,D02,True,8,0,68,Black,Out of Time,1917,1795,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Krause Variation","",Krause Variation
19184,ssf7,navigat13,A40,True,8,0,64,Black,Out of Time,1931,1803,d4 g6,2,Modern Defense,Modern Defense,"",""
19185,ssf7,fedorov-sergey,A40,True,8,0,67,White,Mate,1926,1736,d4 c6,1,"Queen's Pawn","Queen's Pawn","",""
19186,ssf7,acapaca,A40,True,8,0,59,White,Resign,1918,1823,d4 g6,2,Modern Defense,Modern Defense,"",""
19187,ssf7,casr,D02,True,8,0,51,White,Resign,1910,1813,d4 Nf6,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
19188,ssf7,pioner1813,A40,True,8,0,45,White,Resign,1903,1787,d4 g6,2,Modern Defense,Modern Defense,"",""
19189,ssf7,sercant,D02,True,8,0,45,White,Resign,1895,1798,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19190,ssf7,stthrash,D02,True,8,0,96,White,Resign,1888,1765,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
19191,ssf7,papa10,A49,True,8,0,72,Black,Out of Time,1903,1744,d4 Nf6,4,East Indian Defense,East Indian Defense,"",""
19192,ssf7,gazoom,D02,True,8,0,117,White,Out of Time,1897,1730,d4 Nf6,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
19193,ssf7,majeed2000,D02,True,8,0,63,White,Mate,1890,1768,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
19194,ssf7,naddiir,D02,True,8,0,36,Black,Mate,1905,1745,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19195,ssf7,lord-st,D02,True,8,0,81,White,Resign,1895,1899,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19196,ssf7,rudotato,A80,True,8,0,72,Black,Out of Time,1906,1888,d4 f5,2,Dutch Defense,Dutch Defense,"",""
19197,ssf7,chessbaazer,A40,True,8,0,104,Black,Out of Time,1917,1822,d4 Nc6,2,Mikenas Defense,Mikenas Defense,"",""
19198,ssf7,prados,D02,True,8,0,75,White,Mate,1908,1862,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19199,ssf7,ewgeni1935,A40,True,8,0,77,White,Out of Time,1898,1881,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19200,ssf7,cheeky,A43,True,8,0,128,Black,Out of Time,1909,1914,d4 c5,2,Old Benoni Defense,Old Benoni Defense,"",""
19201,ssf7,hephaestion,D02,True,8,0,80,Black,Out of Time,1922,1821,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Zukertort Variation","",Zukertort Variation
19202,ssf7,younggandhi,A46,True,8,0,76,Black,Mate,1931,1977,d4 Nf6,4,Indian Game,Indian Game: Spielmann-Indian,"",Spielmann-Indian
19203,ssf7,evolutionrus,D02,True,8,0,73,White,Resign,1922,1872,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Symmetrical Variation","",Symmetrical Variation
19204,ssf7,gennady5588,A40,True,8,0,71,White,Out of Time,1914,1829,d4 e6,2,Horwitz Defense,Horwitz Defense,"",""
19205,zzzimon,jersey86,C62,True,10,0,70,Black,Resign,1375,1500,e4 e5,6,Ruy Lopez,Ruy Lopez: Steinitz Defense,"",Steinitz Defense
19206,thegrim123321,robin512,B07,False,10,2,33,Black,Resign,1384,1325,e4 d6,2,Pirc Defense,Pirc Defense #4,"",#4
19207,thegrim123321,jdominguez,A06,False,30,0,29,Black,Resign,1384,1265,Nf3 d5,3,Zukertort Opening,Zukertort Opening: Old Indian Attack,"",Old Indian Attack
19208,thegrim123321,sam7neeee,A04,False,2,10,55,Black,Resign,1384,1950,Nf3 c5,2,Zukertort Opening,Zukertort Opening: Sicilian Invitation,"",Sicilian Invitation
19209,thegrim123321,batatinhaazul,B01,True,20,10,91,White,Resign,1377,1249,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Mieses-Kotroc Variation,"",Mieses-Kotroc Variation
19210,kingestee33,thegrim123321,C20,True,9,0,53,White,Resign,1375,1389,e4 e5,4,"King's Pawn Game","King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit","",Wayward Queen Attack
19211,thegrim123321,baconneggs,C41,True,10,2,49,White,Mate,1378,1361,e4 e5,5,Philidor Defense,Philidor Defense,"",""
19212,deragon63,thegrim123321,B07,True,10,2,48,Black,Mate,1261,1371,e4 e5,4,"King's Pawn Game","King's Pawn Game: Maroczy Defense","",Maroczy Defense
19213,thegrim123321,brainiac007,B30,True,10,9,20,Black,Resign,1380,1429,e4 c5,4,Sicilian Defense,Sicilian Defense: Old Sicilian,"",Old Sicilian
19214,thegrim123321,danilo1961,C42,True,10,0,87,White,Mate,1369,1368,e4 e5,6,Russian Game,Russian Game: Damiano Variation,"",Damiano Variation
19215,piechess97,thegrim123321,C77,True,10,0,11,White,Resign,1290,1371,e4 e5,9,Ruy Lopez,Ruy Lopez: Morphy Defense |  Mackenzie Variation,"",Morphy Defense
19216,thegrim123321,merthy70,B00,True,15,3,110,Draw,Draw,1372,1326,e4 a6,2,St. George Defense,St. George Defense,"",""
19217,thekingdomcome,thegrim123321,A00,True,6,7,24,White,Resign,1361,1383,e3 d5,1,"Van't Kruijs Opening","Van't Kruijs Opening","",""
19218,rookreversal,thegrim123321,A22,True,15,15,23,White,Resign,1217,1399,c4 e5,4,English Opening,"English Opening: King's English Variation |  Two Knights Variation","","King's English Variation"
19219,thegrim123321,ranie123,C60,True,15,30,81,White,Mate,1387,1447,e4 e5,5,Ruy Lopez,Ruy Lopez,"",""
19220,arrigo,thegrim123321,B01,False,20,0,34,Black,Resign,1474,1387,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
19221,thegrim123321,tecnoch,C41,True,15,2,103,White,Mate,1377,1351,Nf3 d6,4,Philidor Defense,Philidor Defense #2,"",#2
19222,thegrim123321,dantesmontecristo,C40,True,30,10,29,Black,Resign,1389,1339,e4 e5,4,"King's Pawn Game","King's Pawn Game: McConnell Defense","",McConnell Defense
19223,thegrim123321,gallosantoss,C41,False,30,15,22,Black,Resign,1389,1400,e4 e5,4,Philidor Defense,Philidor Defense #2,"",#2
19224,morficle,thegrim123321,C44,False,10,0,38,White,Resign,1849,1389,e4 e5,5,Scotch Game,Scotch Game,"",""
19225,annael88,thegrim123321,C50,True,8,0,46,Black,Mate,1395,1378,e4 e5,9,Italian Game,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,"",Giuoco Pianissimo
19226,thegrim123321,ziogasparo14,C61,True,5,5,23,White,Out of Time,1370,1257,e4 e5,6,Ruy Lopez,Ruy Lopez: Bird Variation,"",Bird Variation
19227,thegrim123321,tcgil,B00,True,10,3,31,White,Resign,1360,1332,e4 Nc6,5,Nimzowitsch Defense,Nimzowitsch Defense: Lean Variation |  Colorado Counter Accepted,"",Lean Variation
19228,andre94,thegrim123321,C21,False,10,0,51,White,Resign,1311,1360,e4 e5,4,"King's Pawn Game","King's Pawn Game: Beyer Gambit","",Beyer Gambit
19229,lanas2007,thegrim123321,C64,False,20,0,87,White,Mate,1714,1360,e4 e5,6,Ruy Lopez,Ruy Lopez: Classical Variation,"",Classical Variation
19230,thegrim123321,onafets26,C50,True,45,30,31,White,Mate,1354,1217,e4 e5,5,Italian Game,Italian Game,"",""
19231,shivcool,thegrim123321,D20,True,15,15,38,Black,Resign,1245,1346,d4 d5,5,"Queen's Gambit","Queen's Gambit Accepted: Old Variation",Accepted,Old Variation
19232,thegrim123321,batuhh,C55,False,10,4,43,White,Resign,1346,1099,e4 e5,6,Italian Game,Italian Game: Anti-Fried Liver Defense,"",Anti-Fried Liver Defense
19233,thegrim123321,an73r05,A07,True,9,2,105,White,Resign,1336,1287,Nf3 d5,4,"King's Indian Attack","King's Indian Attack: Keres Variation #2","",Keres Variation #2
19234,funnyanimatorjimtv,grsa,D14,False,16,0,53,Draw,Draw,1698,1254,d4 d5,12,Slav Defense,Slav Defense: Exchange Variation |  Symmetrical Line,"",Exchange Variation
19235,grsa,grandmasterreturn,D43,False,10,25,13,Black,Resign,1254,2344,d4 Nf6,8,Semi-Slav Defense,Semi-Slav Defense,"",""
19236,rajuppi,grsa,A06,False,30,30,22,White,Resign,2454,1254,Nf3 d5,2,Reti Opening,Reti Opening,"",""
19237,ziaad98,vrg2311,B20,False,45,0,2,White,Resign,1500,1233,e4 c5,2,Sicilian Defense,Sicilian Defense,"",""
19238,vrg2311,mansour99,C45,False,5,14,25,Black,Resign,1233,1664,e4 e5,7,Scotch Game,Scotch Game,"",""
19239,cankose35,vrg2311,B23,False,10,5,22,White,Resign,1902,1233,e4 c5,3,Sicilian Defense,Sicilian Defense: Closed Variation,"",Closed Variation
19240,iamaliveandbored,gighellone,C41,True,10,0,57,White,Mate,1158,1155,e4 e5,7,Philidor Defense,Philidor Defense: Exchange Variation #2,"",Exchange Variation #2
19241,afndina,iamaliveandbored,D00,True,10,0,100,Draw,Draw,1158,1158,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game #2","",#2
19242,iamaliveandbored,sparkyman,C45,False,10,1,23,White,Resign,1158,1324,e4 e5,8,Scotch Game,Scotch Game: Schmidt Variation,"",Schmidt Variation
19243,iamaliveandbored,sparkyman,C45,False,0,180,31,Black,Resign,1158,1324,e4 e5,8,Scotch Game,Scotch Game: Schmidt Variation,"",Schmidt Variation
19244,sparkyman,iamaliveandbored,C42,False,0,180,7,White,Resign,1324,1158,e4 e5,5,Russian Game,Russian Game: Three Knights Game,"",Three Knights Game
19245,iamaliveandbored,sparkyman,C44,False,0,180,6,Black,Resign,1158,1324,e4 e5,5,Irish Gambit,Irish Gambit,"",""
19246,filmokholik,iamaliveandbored,C22,True,10,0,26,Black,Resign,1101,1148,e4 e5,7,Center Game,Center Game: Paulsen Attack Variation,"",Paulsen Attack Variation
19247,iamaliveandbored,aleff_blendon,B57,True,10,0,16,Black,Resign,1159,1165,e4 c5,8,Sicilian Defense,Sicilian Defense: Modern Variations |  Main Line,"",Modern Variations
19248,iamaliveandbored,silasolveirasilva,C41,True,10,0,14,Black,Resign,1166,1295,e4 e5,8,Philidor Defense,Philidor Defense: Exchange Variation,"",Exchange Variation
19249,duettoduetto,iamaliveandbored,C42,True,10,0,78,Draw,Draw,1227,1164,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
19250,edwar,iamaliveandbored,C26,True,10,0,4,White,Resign,1500,1168,e4 e5,4,Vienna Game,Vienna Game: Falkbeer Variation,"",Falkbeer Variation
19251,iamaliveandbored,godk2001,B00,True,10,0,85,White,Resign,1157,1156,e4 Nc6,4,Nimzowitsch Defense,Nimzowitsch Defense: Franco-Nimzowitsch Variation,"",Franco-Nimzowitsch Variation
19252,godk2001,iamaliveandbored,C20,True,10,0,7,Draw,Draw,1156,1157,e4 e5,3,"King's Pawn Game","King's Pawn Game: Wayward Queen Attack","",Wayward Queen Attack
19253,lichess2point0,iamaliveandbored,C26,True,10,0,44,Black,Resign,984,1151,e4 e5,4,Vienna Game,Vienna Game: Falkbeer Variation,"",Falkbeer Variation
19254,iamaliveandbored,hirenmac44,C42,True,10,0,61,White,Mate,1141,1127,e4 e5,6,Russian Game,Russian Game: Damiano Variation,"",Damiano Variation
19255,iamaliveandbored,dmarin5983,C41,True,10,0,47,Black,Resign,1150,1223,e4 e5,7,Philidor Defense,Philidor Defense: Exchange Variation #2,"",Exchange Variation #2
19256,iamaliveandbored,cacarot,C40,True,10,0,27,White,Out of Time,1127,1166,e4 e5,4,"King's Pawn Game","King's Pawn Game: McConnell Defense","",McConnell Defense
19257,ronnie2011,iamaliveandbored,C42,True,10,0,36,White,Resign,1177,1137,e4 e5,5,Russian Game,Russian Game: Three Knights Game,"",Three Knights Game
19258,zaferalt,iamaliveandbored,C42,True,10,0,92,Black,Resign,1155,1125,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
19259,viswannabe,feloniousmonk,C50,True,10,0,24,Black,Mate,1087,1096,e4 e5,5,Italian Game,Italian Game,"",""
19260,boosterpack32,viswannabe,C44,True,10,0,32,White,Resign,1054,1100,e4 e5,5,"King's Knight Opening","King's Knight Opening: Konstantinopolsky","",Konstantinopolsky
19261,viswannabe,victor_simon,B21,True,10,0,122,Black,Resign,1105,1386,e4 c5,3,Sicilian Defense,Sicilian Defense: Smith-Morra Gambit #2,"",Smith-Morra Gambit #2
19262,sovietnebun,viswannabe,A30,True,10,0,24,White,Resign,1056,1119,c4 c5,2,English Opening,English Opening: Symmetrical Variation,"",Symmetrical Variation
19263,martinlutherking,viswannabe,C65,True,10,0,15,White,Resign,1463,1122,e4 e5,8,Ruy Lopez,Ruy Lopez: Berlin Defense |  Beverwijk Variation,"",Berlin Defense
19264,viswannabe,nomaschess,C41,True,10,0,64,Black,Resign,1124,1573,e4 e5,5,Philidor Defense,Philidor Defense #3,"",#3
19265,jeremiah_natanael,viswannabe,C23,True,10,0,23,White,Resign,1572,1126,e4 e5,3,"Bishop's Opening","Bishop's Opening","",""
19266,viswannabe,nullvalue,B21,True,10,0,22,Black,Resign,1135,1209,e4 c5,3,Sicilian Defense,Sicilian Defense: Smith-Morra Gambit #2,"",Smith-Morra Gambit #2
19267,viswannabe,raro8765,B01,True,10,0,48,Black,Mate,1143,1269,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
19268,meatwod,viswannabe,D30,True,10,0,46,White,Resign,1398,1148,d4 d5,4,"Queen's Gambit","Queen's Gambit Declined",Declined,""
19269,viswannabe,gauvinator,C46,True,10,0,32,Black,Resign,1158,1196,e4 e5,7,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
19270,egor13647564wy5,viswannabe,C65,True,10,0,57,White,Resign,1393,1163,e4 e5,8,Ruy Lopez,Ruy Lopez: Berlin Defense |  Beverwijk Variation,"",Berlin Defense
19271,viswannabe,mbmlubos,C46,True,10,0,46,Black,Mate,1172,1286,e4 e5,7,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
19272,giselab,viswannabe,C46,True,10,0,51,White,Resign,1068,1188,e4 e5,5,Three Knights Opening,Three Knights Opening,"",""
19273,viswannabe,ghesah3000,B25,True,10,0,58,Black,Resign,1207,981,e4 c5,4,Sicilian Defense,Sicilian Defense: Closed Variation |  Traditional,"",Closed Variation
19274,anfield8,viswannabe,C44,True,10,0,26,Black,Mate,1208,1194,e4 e5,6,Scotch Game,Scotch Game: Lolli Variation,"",Lolli Variation
19275,chippintory,viswannabe,D00,True,10,0,50,Black,Mate,1265,1179,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game #2","",#2
19276,viswannabe,hassan856,B00,True,10,0,12,Black,Resign,1189,1245,e4 b6,2,Owen Defense,Owen Defense,"",""
19277,viswannabe,magdypeter012,C50,True,10,0,23,White,Mate,1174,1266,e4 e5,8,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
19278,flfuhep1968,viswannabe,C20,True,10,0,62,White,Resign,1339,1181,e4 e5,3,"King's Pawn Game","King's Pawn Game: Wayward Queen Attack","",Wayward Queen Attack
19279,viswannabe,nachoherrera,C40,True,10,0,44,Black,Mate,1191,1265,e4 e5,3,"King's Knight Opening","King's Knight Opening","",""
19280,harrypotter777,viswannabe,D01,True,10,0,52,Black,Mate,1351,1172,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
19281,viswannabe,vishfrnds,B23,True,10,0,40,Black,Resign,1175,1528,e4 c5,4,Sicilian Defense,Sicilian Defense: Closed,"",Closed
19282,rodolo,viswannabe,C50,True,10,0,17,White,Mate,1539,1178,e4 e5,7,Italian Game,Italian Game: Giuoco Pianissimo,"",Giuoco Pianissimo
19283,viswannabe,jasonredford,C40,True,10,0,37,White,Mate,1171,1016,e4 e5,3,"King's Knight Opening","King's Knight Opening","",""
19284,toimprove,viswannabe,C64,True,10,0,25,White,Resign,1340,1178,e4 e5,6,Ruy Lopez,Ruy Lopez: Classical Variation,"",Classical Variation
19285,viswannabe,axelxdxd,B25,True,10,0,26,Black,Resign,1180,1586,e4 c5,4,Sicilian Defense,Sicilian Defense: Closed Variation |  Traditional,"",Closed Variation
19286,agustin_chess,viswannabe,C45,True,10,0,97,White,Resign,1563,1183,e4 e5,7,Scotch Game,Scotch Game,"",""
19287,junchomanuel,viswannabe,C48,True,10,0,65,White,Mate,1657,1185,e4 e5,8,Four Knights Game,Four Knights Game: Spanish Variation |  Classical Variation,"",Spanish Variation
19288,viswannabe,josejuancaselli,C46,True,10,0,54,White,Resign,1162,1610,e4 e5,7,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
19289,viswannabe,lolone,B20,True,10,0,31,Black,Resign,1163,1641,e4 c5,2,Sicilian Defense,Sicilian Defense,"",""
19290,josephgobbels,viswannabe,D01,True,10,0,72,White,Resign,1336,1154,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
